"YEAR:","CURRENT"
"REPORT:","COMPLETE REPORT"
"CATEGORY:",""
"ITEM NUMBER:",""
"ACCOUNT NUMBER:",""
"SALES REP:",""
"LOCATION:","ALL LOCATIONS"

"ITEM NUMBER","DESCRIPTION","REP","DOCNO","ACCNO","DATE","QUANTITY","RETAIL","COST","GROSS","%"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","001","000316","SUN010","08/11/2023","80","7372","7760","-388","-5.3"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","003","000511","TB0100","28/11/2023","11","939","1067","-128","-13.6"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","001","000547","TC0700","30/11/2023","4","349","388","-39","-11.1"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","001","000652","SUN010","11/12/2023","16","1474","1552","-78","-5.3"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","003","001261","IT0100","30/04/2024","3","262","291","-29","-11.1"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","001","001287","SUN010","07/05/2024","15","1382","1455","-73","-5.3"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","003","001318","LYE010","14/05/2024","1","92","97","-5","-5.3"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","003","001423","TDG020","12/06/2024","2","165","194","-29","-17.6"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","001","001437","CWMT01","18/06/2024","110","9603","10670","-1067","-11.1"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","001","001480","SUN010","26/06/2024","10","922","970","-49","-5.3"
"TOTALS:","","","","","","324","28819","31428","-2609","-9.1"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","000285","TDG020","07/11/2023","1","223","262","-39","-17.6"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","000292","HD0100","07/11/2023","5","1205","1310","-105","-8.7"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","000405","CCG020","17/11/2023","4","1048","1048","0","0.0"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","000504","HD0100","27/11/2023","5","1205","1310","-105","-8.7"
"LD-T083","TRIANGLE ON BASE 220MM(H)","001","000515","SN0200","28/11/2023","5","1114","1310","-197","-17.6"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","000543","SSL010","30/11/2023","8","2096","2096","0","0.0"
"LD-T083","TRIANGLE ON BASE 220MM(H)","001","000620","DA0200","06/12/2023","3","786","786","0","0.0"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","000716","HD0100","22/01/2024","3","723","786","-63","-8.7"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","000828","MC0900","08/02/2024","9","2240","2358","-118","-5.3"
"LD-T083","TRIANGLE ON BASE 220MM(H)","001","000830","CP0100","08/02/2024","6","1572","1572","0","0.0"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","000853","MC0900","13/02/2024","1","249","262","-13","-5.3"
"LD-T083","TRIANGLE ON BASE 220MM(H)","001","000857","SM0200","13/02/2024","7","1834","1834","0","0.0"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","000888","MC0900","20/02/2024","1","249","262","-13","-5.3"
"LD-T083","TRIANGLE ON BASE 220MM(H)","001","000903","SM0200","22/02/2024","2","524","524","0","0.0"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","000951","TA0100","01/03/2024","2","472","524","-52","-11.1"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","000987","MC0900","08/03/2024","1","249","262","-13","-5.3"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","001070","TA0100","20/03/2024","4","943","1048","-105","-11.1"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","001076","SSS010","20/03/2024","25","6223","6550","-328","-5.3"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","001165","HD0100","15/04/2024","10","2410","2620","-210","-8.7"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","001184","TDG020","18/04/2024","2","445","524","-79","-17.6"
"LD-T083","TRIANGLE ON BASE 220MM(H)","001","001328","CP0100","16/05/2024","1","262","262","0","0.0"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","001347","IT0100","21/05/2024","6","1415","1572","-157","-11.1"
"LD-T083","TRIANGLE ON BASE 220MM(H)","003","001363","HD0100","24/05/2024","5","1205","1310","-105","-8.7"
"LD-T083","TRIANGLE ON BASE 220MM(H)","001","001386","SN0200","31/05/2024","30","6681","7860","-1179","-17.6"
"LD-T083","TRIANGLE ON BASE 220MM(H)","001","001424","SN0200","12/06/2024","11","2450","2882","-432","-17.6"
"TOTALS:","","","","","","157","37822","41134","-3312","-8.8"
"LD-TP45-S","LEAF FASET 150MM(H)","003","000030","FM0200","05/10/2023","2","532","560","-28","-5.3"
"LD-TP45-S","LEAF FASET 150MM(H)","001","000260","FP0200","03/11/2023","3","773","840","-67","-8.7"
"LD-TP45-S","LEAF FASET 150MM(H)","003","000597","TB0100","05/12/2023","6","1478","1680","-202","-13.6"
"LD-TP45-S","LEAF FASET 150MM(H)","001","000658","SN0200","13/12/2023","12","2856","3360","-504","-17.6"
"TOTALS:","","","","","","23","5639","6440","-801","-14.2"
"LD-TP46-M","ROUND FLAT BOTTOM 150MM(H)","001","001253","TC0700","29/04/2024","1","315","350","-35","-11.1"
"TOTALS:","","","","","","1","315","350","-35","-11.1"
"LD-TP46-S","ROUND FLAT BOTTOM 135MM(H)","003","000325","TB0100","09/11/2023","1","246","280","-34","-13.6"
"LD-TP46-S","ROUND FLAT BOTTOM 135MM(H)","003","000454","TA0100","22/11/2023","6","1512","1680","-168","-11.1"
"LD-TP46-S","ROUND FLAT BOTTOM 135MM(H)","003","000470","TB0100","23/11/2023","2","493","560","-67","-13.6"
"LD-TP46-S","ROUND FLAT BOTTOM 135MM(H)","002","000539","FDS010","29/11/2023","1","258","280","-22","-8.7"
"LD-TP46-S","ROUND FLAT BOTTOM 135MM(H)","003","000843","TA0100","12/02/2024","5","1260","1400","-140","-11.1"
"LD-TP46-S","ROUND FLAT BOTTOM 135MM(H)","003","000895","TDG020","21/02/2024","4","952","1120","-168","-17.6"
"LD-TP46-S","ROUND FLAT BOTTOM 135MM(H)","003","001109","TDG020","02/04/2024","3","714","840","-126","-17.6"
"LD-TP46-S","ROUND FLAT BOTTOM 135MM(H)","003","001272","HD0100","02/05/2024","1","258","280","-22","-8.7"
"LD-TP46-S","ROUND FLAT BOTTOM 135MM(H)","001","001278","MM0200","06/05/2024","3","798","840","-42","-5.3"
"LD-TP46-S","ROUND FLAT BOTTOM 135MM(H)","003","001307","TDG020","13/05/2024","6","1428","1680","-252","-17.6"
"LD-TP46-S","ROUND FLAT BOTTOM 135MM(H)","003","001416","TB0100","11/06/2024","12","2957","3360","-403","-13.6"
"TOTALS:","","","","","","44","10875","12320","-1445","-13.3"
"RH-01","WHITE SILKY RIBBON 400MM","001","000996","NT0300","08/03/2024","100","340","400","-60","-17.6"
"RH-01","WHITE SILKY RIBBON 400MM","001","001092","NT0300","27/03/2024","200","680","800","-120","-17.6"
"RH-01","WHITE SILKY RIBBON 400MM","003","001232","TDG020","25/04/2024","20","68","80","-12","-17.6"
"RH-01","WHITE SILKY RIBBON 400MM","001","001240","SN0200","26/04/2024","20","68","80","-12","-17.6"
"RH-01","WHITE SILKY RIBBON 400MM","001","001295","NT0300","08/05/2024","200","680","800","-120","-17.6"
"TOTALS:","","","","","","540","1836","2160","-324","-17.6"
"RH-01-B","BLUE SILKY RIBBON 400MM (LON","003","000027","IT0100","25/03/2024","-6","-22","-24","2","-11.1"
"RH-01-B","BLUE SILKY RIBBON 400MM (LON","001","000187","MSB010","25/10/2023","45","171","180","-9","-5.3"
"RH-01-B","BLUE SILKY RIBBON 400MM (LON","003","000227","TT0700","31/10/2023","100","368","400","-32","-8.7"
"RH-01-B","BLUE SILKY RIBBON 400MM (LON","003","000513","TT0700","28/11/2023","25","92","100","-8","-8.7"
"RH-01-B","BLUE SILKY RIBBON 400MM (LON","001","000996","NT0300","08/03/2024","100","340","400","-60","-17.6"
"RH-01-B","BLUE SILKY RIBBON 400MM (LON","003","001075","IT0100","20/03/2024","6","22","24","-2","-11.1"
"RH-01-B","BLUE SILKY RIBBON 400MM (LON","001","001092","NT0300","27/03/2024","200","680","800","-120","-17.6"
"RH-01-B","BLUE SILKY RIBBON 400MM (LON","003","001154","TT0700","11/04/2024","12","44","48","-4","-8.7"
"RH-01-B","BLUE SILKY RIBBON 400MM (LON","003","001174","IT0100","16/04/2024","3","11","12","-1","-11.1"
"RH-01-B","BLUE SILKY RIBBON 400MM (LON","001","001240","SN0200","26/04/2024","20","68","80","-12","-17.6"
"RH-01-B","BLUE SILKY RIBBON 400MM (LON","001","001295","NT0300","08/05/2024","200","680","800","-120","-17.6"
"RH-01-B","BLUE SILKY RIBBON 400MM (LON","001","001332","MSB010","17/05/2024","30","112","120","-8","-7.2"
"RH-01-B","BLUE SILKY RIBBON 400MM (LON","003","001432","TT0700","14/06/2024","50","184","200","-16","-8.7"
"TOTALS:","","","","","","785","2750","3140","-390","-14.2"
"RH-01-BLK","BLACK SILKY RIBBON 400MM (LO","003","000083","TDG020","12/10/2023","12","41","48","-7","-17.6"
"RH-01-BLK","BLACK SILKY RIBBON 400MM (LO","003","000239","TDG020","01/11/2023","12","41","48","-7","-17.6"
"RH-01-BLK","BLACK SILKY RIBBON 400MM (LO","001","001092","NT0300","27/03/2024","200","680","800","-120","-17.6"
"RH-01-BLK","BLACK SILKY RIBBON 400MM (LO","001","001240","SN0200","26/04/2024","20","68","80","-12","-17.6"
"RH-01-BLK","BLACK SILKY RIBBON 400MM (LO","001","001295","NT0300","08/05/2024","200","680","800","-120","-17.6"
"TOTALS:","","","","","","444","1510","1776","-266","-17.6"
"RH-01-G","GREEN SILKY RIBBON 400MM (LO","001","000339","TT0700","10/11/2023","30","110","120","-10","-8.7"
"RH-01-G","GREEN SILKY RIBBON 400MM (LO","001","000375","MSB010","15/11/2023","45","171","180","-9","-5.3"
"RH-01-G","GREEN SILKY RIBBON 400MM (LO","003","000419","TT0700","20/11/2023","45","166","180","-14","-8.7"
"RH-01-G","GREEN SILKY RIBBON 400MM (LO","003","000629","TDG020","07/12/2023","25","85","100","-15","-17.7"
"RH-01-G","GREEN SILKY RIBBON 400MM (LO","003","000750","TT0700","26/01/2024","15","55","60","-5","-8.7"
"RH-01-G","GREEN SILKY RIBBON 400MM (LO","001","001092","NT0300","27/03/2024","200","680","800","-120","-17.6"
"RH-01-G","GREEN SILKY RIBBON 400MM (LO","003","001186","TT0700","18/04/2024","240","883","960","-77","-8.7"
"RH-01-G","GREEN SILKY RIBBON 400MM (LO","001","001240","SN0200","26/04/2024","20","68","80","-12","-17.6"
"RH-01-G","GREEN SILKY RIBBON 400MM (LO","001","001295","NT0300","08/05/2024","200","680","800","-120","-17.6"
"TOTALS:","","","","","","820","2898","3280","-382","-13.2"
"RH-01-R","RED SILKY RIBBON 400MM (LONG","001","000023","MSB010","08/03/2024","-10","-37","-40","3","-7.5"
"RH-01-R","RED SILKY RIBBON 400MM (LONG","003","000263","TT0700","03/11/2023","100","368","400","-32","-8.7"
"RH-01-R","RED SILKY RIBBON 400MM (LONG","003","000629","TDG020","07/12/2023","25","85","100","-15","-17.6"
"RH-01-R","RED SILKY RIBBON 400MM (LONG","001","000809","MSB010","06/02/2024","1870","7106","7480","-374","-5.3"
"RH-01-R","RED SILKY RIBBON 400MM (LONG","001","000990","MSB010","08/03/2024","150","558","600","-42","-7.5"
"RH-01-R","RED SILKY RIBBON 400MM (LONG","003","001052","IT0100","18/03/2024","7","25","28","-3","-11.1"
"RH-01-R","RED SILKY RIBBON 400MM (LONG","003","001084","IT0100","26/03/2024","10","36","40","-4","-11.1"
"RH-01-R","RED SILKY RIBBON 400MM (LONG","001","001092","NT0300","27/03/2024","200","680","800","-120","-17.6"
"RH-01-R","RED SILKY RIBBON 400MM (LONG","001","001240","SN0200","26/04/2024","20","68","80","-12","-17.6"
"RH-01-R","RED SILKY RIBBON 400MM (LONG","001","001295","NT0300","08/05/2024","200","680","800","-120","-17.6"
"RH-01-R","RED SILKY RIBBON 400MM (LONG","003","001342","TDG020","21/05/2024","1","3","4","-1","-17.6"
"RH-01-R","RED SILKY RIBBON 400MM (LONG","001","001433","MM0200","14/06/2024","80","304","320","-16","-5.3"
"RH-01-R","RED SILKY RIBBON 400MM (LONG","003","001498","TDG020","03/07/2024","36","122","144","-22","-17.6"
"TOTALS:","","","","","","2689","9999","10756","-757","-7.6"
"RH-01-Y","YELLOW SILKY RIBBON 400MM (L","003","000003","TT0700","09/10/2023","-11","-40","-44","4","-8.7"
"RH-01-Y","YELLOW SILKY RIBBON 400MM (L","003","000054","TT0700","09/10/2023","11","40","44","-4","-8.7"
"RH-01-Y","YELLOW SILKY RIBBON 400MM (L","003","000055","TT0700","09/10/2023","11","40","44","-4","-8.7"
"RH-01-Y","YELLOW SILKY RIBBON 400MM (L","001","000369","SN0200","15/11/2023","60","204","240","-36","-17.6"
"RH-01-Y","YELLOW SILKY RIBBON 400MM (L","001","000809","MSB010","06/02/2024","30","114","120","-6","-5.3"
"RH-01-Y","YELLOW SILKY RIBBON 400MM (L","001","000992","MSB010","08/03/2024","10","37","40","-3","-7.5"
"RH-01-Y","YELLOW SILKY RIBBON 400MM (L","001","001092","NT0300","27/03/2024","200","680","800","-120","-17.6"
"RH-01-Y","YELLOW SILKY RIBBON 400MM (L","001","001240","SN0200","26/04/2024","20","68","80","-12","-17.6"
"RH-01-Y","YELLOW SILKY RIBBON 400MM (L","001","001295","NT0300","08/05/2024","200","680","800","-120","-17.6"
"RH-01-Y","YELLOW SILKY RIBBON 400MM (L","003","001342","TDG020","21/05/2024","1","3","4","-1","-17.6"
"TOTALS:","","","","","","532","1827","2128","-301","-16.5"
"SP-EXTRA","SP__ 70*70*70 CLEAR","002","000044","SN0200","06/10/2023","50","9500","250","9250","97.4"
"SP-EXTRA","SP__ 70*70*70 CLEAR","002","000184","DST010","25/10/2023","300","3900","1500","2400","61.5"
"SP-EXTRA","SP__ 70*70*70 CLEAR","002","000184","DST010","25/10/2023","300","3000","1500","1500","50.0"
"TOTALS:","","","","","","650","16400","3250","13150","80.2"
"ST-BRN","SELLOTAPE BROWN 55*156MM*220","001","000159","THE020","23/10/2023","1","64","69","-5","-7.5"
"ST-BRN","SELLOTAPE BROWN 55*156MM*220","001","000526","MSB010","29/11/2023","1","66","69","-3","-5.3"
"ST-BRN","SELLOTAPE BROWN 55*156MM*220","002","001227","DST010","24/04/2024","1","66","69","-3","-5.3"
"TOTALS:","","","","","","3","195","207","-12","-6.0"
"ST-C","SELLOTAPE CLEAR 55*156MM*220","001","000159","THE020","23/10/2023","1","55","59","-4","-7.5"
"ST-C","SELLOTAPE CLEAR 55*156MM*220","002","000501","BB0100","27/11/2023","1","47","59","-12","-25.0"
"TOTALS:","","","","","","2","102","118","-16","-15.6"
"XY-10-S","BLUE CIRCLE DIAMOND 200MM(H)","001","001166","LS0200","15/04/2024","1","68","171","-103","-150.0"
"XY-10-S","BLUE CIRCLE DIAMOND 200MM(H)","001","001166","LS0200","15/04/2024","1","68","171","-103","-150.0"
"TOTALS:","","","","","","2","137","342","-205","-150.0"
"XY-11-M","GOLF HALF BL/MOON 250MM(H)","003","000355","TB0100","14/11/2023","2","419","476","-57","-13.6"
"XY-11-M","GOLF HALF BL/MOON 250MM(H)","001","000939","NT0300","29/02/2024","2","405","476","-71","-17.6"
"TOTALS:","","","","","","4","823","952","-129","-15.6"
"XY-119030","BASE CLEAR 110*90*30MM (LD-0","003","000030","FM0200","05/10/2023","2","144","152","-8","-5.3"
"XY-119030","BASE CLEAR 110*90*30MM (LD-0","003","000657","TDG020","13/12/2023","6","388","456","-68","-17.6"
"XY-119030","BASE CLEAR 110*90*30MM (LD-0","003","000792","TDG020","06/02/2024","6","388","456","-68","-17.6"
"XY-119030","BASE CLEAR 110*90*30MM (LD-0","003","000815","TDG020","07/02/2024","2","129","152","-23","-17.6"
"XY-119030","BASE CLEAR 110*90*30MM (LD-0","003","000896","TDG020","21/02/2024","2","129","152","-23","-17.6"
"XY-119030","BASE CLEAR 110*90*30MM (LD-0","003","000963","TT0700","04/03/2024","4","280","304","-24","-8.7"
"XY-119030","BASE CLEAR 110*90*30MM (LD-0","003","001109","TDG020","02/04/2024","3","194","228","-34","-17.6"
"XY-119030","BASE CLEAR 110*90*30MM (LD-0","003","001307","TDG020","13/05/2024","6","388","456","-68","-17.6"
"XY-119030","BASE CLEAR 110*90*30MM (LD-0","003","001457","TDG020","24/06/2024","5","323","380","-57","-17.6"
"TOTALS:","","","","","","36","2362","2736","-374","-15.8"
"XY-119030B","BASE BLACK 110*90*30MM (LD-0","003","000030","FM0200","05/10/2023","2","165","174","-9","-5.3"
"XY-119030B","BASE BLACK 110*90*30MM (LD-0","001","000126","SN0200","17/10/2023","45","3328","3915","-587","-17.6"
"XY-119030B","BASE BLACK 110*90*30MM (LD-0","002","000848","SPW010","12/02/2024","1","87","87","0","0.0"
"XY-119030B","BASE BLACK 110*90*30MM (LD-0","003","001152","TB0100","11/04/2024","2","153","174","-21","-13.6"
"TOTALS:","","","","","","50","3733","4350","-617","-16.5"
"XY-11D-L","DIAMOND HALF BL/MOON 285MM(H","001","001072","UBMM01","20/03/2024","3","774","798","-24","-3.1"
"XY-11D-L","DIAMOND HALF BL/MOON 285MM(H","001","001392","UBMM01","31/05/2024","1","258","266","-8","-3.1"
"TOTALS:","","","","","","4","1032","1064","-32","-3.1"
"XY-14-L","SAIL & BLACK PIECE 260MM(H)","003","000069","TDG020","11/10/2023","2","515","606","-91","-17.6"
"TOTALS:","","","","","","2","515","606","-91","-17.6"
"XY-14-M","SAIL & BLACK PIECE 230MM(H)","003","000069","TDG020","11/10/2023","6","1377","1620","-243","-17.6"
"XY-14-M","SAIL & BLACK PIECE 230MM(H)","003","000146","TA0100","19/10/2023","10","2430","2700","-270","-11.1"
"XY-14-M","SAIL & BLACK PIECE 230MM(H)","003","001304","COS010","09/05/2024","2","486","540","-54","-11.1"
"TOTALS:","","","","","","18","4293","4860","-567","-13.2"
"XY-17-S","FLAT FRONT 170MM(H)","001","000220","TP0100","31/10/2023","2","386","406","-20","-5.3"
"XY-17-S","FLAT FRONT 170MM(H)","003","000867","TB0100","15/02/2024","1","179","203","-24","-13.6"
"TOTALS:","","","","","","3","564","609","-45","-7.9"
"XY-18-L","TROPHY  BLACK BASE 275MM(H)","003","000953","MBSA01","01/03/2024","1","174","169","5","2.8"
"TOTALS:","","","","","","1","174","169","5","2.8"
"XY-23-M","***GOLFER BLACK PIECE 260MM(","003","000096","TDG020","13/10/2023","2","581","684","-103","-17.6"
"XY-23-M","***GOLFER BLACK PIECE 260MM(","003","000129","TDG020","18/10/2023","1","291","342","-51","-17.6"
"XY-23-M","***GOLFER BLACK PIECE 260MM(","001","000939","NT0300","29/02/2024","2","581","684","-103","-17.6"
"TOTALS:","","","","","","5","1454","1710","-257","-17.6"
"XY-23-S","***GOLFER BLACK PIECE 240MM(","003","000096","TDG020","13/10/2023","2","563","662","-99","-17.6"
"XY-23-S","***GOLFER BLACK PIECE 240MM(","003","000843","TA0100","12/02/2024","1","298","331","-33","-11.1"
"TOTALS:","","","","","","3","861","993","-132","-15.4"
"XY-25","SQUARE YELLOW EARTH SIRCLE 2","003","000953","MBSA01","01/03/2024","1","240","240","0","0.0"
"XY-25","SQUARE YELLOW EARTH SIRCLE 2","001","001166","LS0200","15/04/2024","1","96","240","-144","-150.0"
"TOTALS:","","","","","","2","336","480","-144","-42.9"
"XY-29","CLEAR TR W/ BLUE BK PCE 215M","003","000091","FDS010","12/10/2023","1","216","235","-19","-8.7"
"TOTALS:","","","","","","1","216","235","-19","-8.7"
"XY-31-S","CHALICE SHAPE SHIELD 210MM(H","001","000126","SN0200","17/10/2023","1","62","155","-93","-150.0"
"XY-31-S","CHALICE SHAPE SHIELD 210MM(H","003","000951","TA0100","01/03/2024","25","3488","3875","-388","-11.1"
"TOTALS:","","","","","","26","3550","4030","-481","-13.5"
"XY-36-S","***ARROW HEAD LIKE 220MM(H)","003","000951","TA0100","01/03/2024","4","680","756","-76","-11.1"
"XY-36-S","***ARROW HEAD LIKE 220MM(H)","001","001166","LS0200","15/04/2024","1","76","189","-113","-150.0"
"XY-36-S","***ARROW HEAD LIKE 220MM(H)","001","001166","LS0200","15/04/2024","1","76","189","-113","-150.0"
"TOTALS:","","","","","","6","832","1134","-302","-36.4"
"XY-37-S","SANDBLAST STAR BLK/B 220MM(H","001","001166","LS0200","15/04/2024","1","81","202","-121","-150.0"
"TOTALS:","","","","","","1","81","202","-121","-150.0"
"XY-46-M","CUT OUT SIDES & DIAMOND 250M","001","001166","LS0200","15/04/2024","1","65","162","-97","-150.0"
"TOTALS:","","","","","","1","65","162","-97","-150.0"
"XY-46-S","CUT OUT SIDES & DIAMOND 210M","003","000090","CCG020","12/10/2023","2","302","302","0","0.0"
"TOTALS:","","","","","","2","302","302","0","0.0"
"XY-47-M","CUT OUT SIDES - GOLF 240MM (","001","001166","LS0200","15/04/2024","1","93","110","-17","-18.5"
"TOTALS:","","","","","","1","93","110","-17","-18.5"
"XY-53B-M","LEAF BLACK BASE 195MM(H)","003","000090","CCG020","12/10/2023","2","244","244","0","0.0"
"TOTALS:","","","","","","2","244","244","0","0.0"
"XY-60-XL","FLOWER SHAPE 250MM (H)","001","001166","LS0200","15/04/2024","1","70","174","-104","-150.0"
"TOTALS:","","","","","","1","70","174","-104","-150.0"
"XY-65-S","SHOOTING GOLF BALL 215MM(H)","001","000008","TP0100","02/10/2023","1","132","139","-7","-5.3"
"TOTALS:","","","","","","1","132","139","-7","-5.3"
"XY-66-S","SHOOTING SANDBLT STAR 215MM(","001","001166","LS0200","15/04/2024","1","56","139","-83","-150.0"
"TOTALS:","","","","","","1","56","139","-83","-150.0"
"XY-69-D","ELEPHANT WITH DECOR 180MM(H)","003","001304","COS010","09/05/2024","1","218","137","82","37.5"
"TOTALS:","","","","","","1","218","137","82","37.5"
"XY-D60B","BLUE DIAMOND 60MM","001","001269","SN0200","02/05/2024","66","2020","2376","-356","-17.6"
